label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.7399249076843262,0.8339748382568359,-8.73131682510575e-07,0.6473174095153809,0.7910705804824829,-0.04776523634791374,0.5716472268104553,0.6591622233390808,-0.058311693370342255,0.5308088660240173,0.5404689311981201,-0.06758786737918854,0.4893389344215393,0.47209596633911133,-0.06546805799007416,0.6147130727767944,0.5529157519340515,0.0017259442247450352,0.6061102151870728,0.4617747962474823,-0.043649908155202866,0.6227407455444336,0.5724806189537048,-0.05663096159696579,0.6290435791015625,0.5926207900047302,-0.05920751765370369,0.6815207600593567,0.5508631467819214,0.007239609491080046,0.6769372820854187,0.48062586784362793,-0.04394230619072914,0.6760275363922119,0.6145640015602112,-0.046008381992578506,0.6705496311187744,0.6042465567588806,-0.034680821001529694,0.7435595393180847,0.5596945285797119,-5.939442417002283e-05,0.7439114451408386,0.49648797512054443,-0.05671889707446098,0.7322450280189514,0.6207001805305481,-0.03625910356640816,0.7271747589111328,0.6203819513320923,-0.007931155152618885,0.8035288453102112,0.5701765418052673,-0.011856859549880028,0.8056747913360596,0.5113941431045532,-0.0403166264295578,0.7925516963005066,0.5904058218002319,-0.022917546331882477,0.7912838459014893,0.6059765219688416,-0.0023032003082334995
A,0.7420536279678345,0.8447930216789246,-8.75059242844145e-07,0.6511155366897583,0.8009978532791138,-0.049684058874845505,0.5766292810440063,0.6684271693229675,-0.06184781342744827,0.5350537300109863,0.549000084400177,-0.07239943742752075,0.4925251603126526,0.4788455069065094,-0.07141648977994919,0.6175761222839355,0.5585411787033081,-0.0015290715964511037,0.6091060042381287,0.46838808059692383,-0.04786981642246246,0.6259963512420654,0.5796636343002319,-0.06086694076657295,0.6339651942253113,0.5973752737045288,-0.0635669156908989,0.6856892108917236,0.5575085878372192,0.004096176475286484,0.6819162368774414,0.48603254556655884,-0.04805821552872658,0.6804730296134949,0.6219250559806824,-0.04903794452548027,0.6769679188728333,0.6102352738380432,-0.036678411066532135,0.7486521601676941,0.5674911737442017,-0.003298466093838215,0.7499919533729553,0.5043813586235046,-0.061422210186719894,0.7363905310630798,0.6309055089950562,-0.03943469002842903,0.7325345873832703,0.6299600601196289,-0.009610374458134174,0.809273898601532,0.5797322392463684,-0.015384676866233349,0.8110795617103577,0.5198243856430054,-0.04505300521850586,0.7962414622306824,0.6007048487663269,-0.026911074295639992,0.7950984239578247,0.6176028251647949,-0.005427441094070673
A,0.7432241439819336,0.8449774980545044,-8.683146575094725e-07,0.6516122221946716,0.8027246594429016,-0.05090207979083061,0.5769093632698059,0.6682804822921753,-0.06258676946163177,0.5348228812217712,0.5486765503883362,-0.07212824374437332,0.49131783843040466,0.48019111156463623,-0.06997975707054138,0.6165260076522827,0.5618184208869934,-0.0017312642885372043,0.6104891896247864,0.4690623879432678,-0.048724494874477386,0.6287683844566345,0.5783806443214417,-0.06259655952453613,0.6326801776885986,0.5972909331321716,-0.06555786728858948,0.684633195400238,0.5605452060699463,0.004997795447707176,0.6837398409843445,0.4885166883468628,-0.04789577051997185,0.6838617920875549,0.6229343414306641,-0.050794072449207306,0.6748659610748291,0.6116551160812378,-0.039564624428749084,0.7477627992630005,0.5689558386802673,-0.0013172223698347807,0.7510983943939209,0.5070046782493591,-0.05995529890060425,0.7394048571586609,0.6323603987693787,-0.04038374871015549,0.7309290170669556,0.6297638416290283,-0.012134531512856483,0.8083006143569946,0.5786338448524475,-0.012230834923684597,0.8124030828475952,0.5222218632698059,-0.041911814361810684,0.8001707196235657,0.6025528311729431,-0.024808231741189957,0.7970433235168457,0.6171872019767761,-0.0041160681284964085
A,0.2522672116756439,0.7258045673370361,-5.975875296826416e-07,0.34802913665771484,0.6433379054069519,-0.016462940722703934,0.3983890414237976,0.4933442771434784,-0.013782572001218796,0.4246219992637634,0.37277430295944214,-0.011921770870685577,0.43299373984336853,0.28933224081993103,-0.000538744090590626,0.3548790216445923,0.4089217483997345,0.004730920772999525,0.3735792934894562,0.31647154688835144,-0.024934155866503716,0.3632526099681854,0.42614883184432983,-0.03084498830139637,0.3456059396266937,0.43640726804733276,-0.032722108066082,0.2834971845149994,0.407111793756485,-0.0018334118649363518,0.30463099479675293,0.31086230278015137,-0.0395226776599884,0.305759996175766,0.4377673864364624,-0.04105019569396973,0.28731250762939453,0.44244620203971863,-0.03356986865401268,0.21598705649375916,0.42759737372398376,-0.013841264881193638,0.22778776288032532,0.33721813559532166,-0.055373843759298325,0.2474876493215561,0.45800286531448364,-0.03204787150025368,0.23179252445697784,0.46966788172721863,-0.007083448115736246,0.14858783781528473,0.44913750886917114,-0.02669070102274418,0.15819552540779114,0.3799808919429779,-0.04849274829030037,0.18653243780136108,0.45950570702552795,-0.02439432218670845,0.18486663699150085,0.48151758313179016,-0.001075423788279295
A,0.24940799176692963,0.742384135723114,-6.006056310070562e-07,0.34264087677001953,0.6566779613494873,-0.02317265421152115,0.39540982246398926,0.5029193758964539,-0.022407839074730873,0.4215719699859619,0.38041529059410095,-0.02051238715648651,0.4296136498451233,0.2922212481498718,-0.007807059213519096,0.3488413095474243,0.4107908308506012,0.0011189589276909828,0.3711845874786377,0.3219885528087616,-0.029558995738625526,0.3611253798007965,0.4335439205169678,-0.03596379980444908,0.3401511013507843,0.43797603249549866,-0.038560714572668076,0.27522024512290955,0.4111288785934448,-0.0031221352983266115,0.2996511459350586,0.3188117742538452,-0.04110601544380188,0.3015630543231964,0.4491545557975769,-0.043132483959198,0.2802361845970154,0.4457922875881195,-0.03633597865700722,0.2067888379096985,0.43433699011802673,-0.013630027882754803,0.21955397725105286,0.3511505424976349,-0.0557677187025547,0.24130257964134216,0.4707832336425781,-0.033622339367866516,0.22351139783859253,0.4723719656467438,-0.010055780410766602,0.13985687494277954,0.45819973945617676,-0.02560720033943653,0.14912118017673492,0.3945448398590088,-0.04735663905739784,0.17996668815612793,0.47300994396209717,-0.023327570408582687,0.1772117018699646,0.49042215943336487,-0.0003972197591792792
A,0.2512315809726715,0.7449533343315125,-6.297561867540935e-07,0.3440329432487488,0.6576136350631714,-0.02162369340658188,0.3973931074142456,0.5012798309326172,-0.020473096519708633,0.4222021698951721,0.3788532316684723,-0.01863258145749569,0.43073034286499023,0.2919262647628784,-0.006045758258551359,0.3535802662372589,0.41071024537086487,-0.0004202592826914042,0.37208092212677,0.32031184434890747,-0.03200962021946907,0.3625078499317169,0.43666303157806396,-0.03967604041099548,0.343830406665802,0.4424896538257599,-0.04332035407423973,0.2782420516014099,0.4135127663612366,-0.005292159970849752,0.300518274307251,0.3202638030052185,-0.04443271830677986,0.30345454812049866,0.4523513615131378,-0.04725174978375435,0.28338533639907837,0.4518052041530609,-0.04125209152698517,0.20957863330841064,0.4386472702026367,-0.016021685674786568,0.22055941820144653,0.35291847586631775,-0.058396559208631516,0.24319575726985931,0.47433456778526306,-0.035785574465990067,0.2265227735042572,0.47911354899406433,-0.012130465358495712,0.14229832589626312,0.4627600312232971,-0.028077634051442146,0.15196585655212402,0.4001386761665344,-0.04971970617771149,0.1814851462841034,0.4799424111843109,-0.025418363511562347,0.17766518890857697,0.4974501430988312,-0.002501261420547962
A,0.25270795822143555,0.7468048334121704,-6.743493372596276e-07,0.34706175327301025,0.6577634811401367,-0.01990845985710621,0.401113361120224,0.49743834137916565,-0.017572417855262756,0.4227471947669983,0.377093642950058,-0.014816433191299438,0.4366110563278198,0.29289284348487854,-0.001039136783219874,0.35912859439849854,0.40733104944229126,0.0010624650167301297,0.376690149307251,0.3201117515563965,-0.031877435743808746,0.3651852309703827,0.4376240670681,-0.040994565933942795,0.3458416163921356,0.44011619687080383,-0.04587032273411751,0.28081798553466797,0.4121430218219757,-0.0052742850966751575,0.3042736351490021,0.32117322087287903,-0.045336369425058365,0.30667054653167725,0.45476263761520386,-0.048748165369033813,0.2864730656147003,0.45162731409072876,-0.04333511367440224,0.2110622674226761,0.4391120374202728,-0.017513878643512726,0.22316782176494598,0.3540892004966736,-0.06054243817925453,0.24651877582073212,0.47712743282318115,-0.03761112317442894,0.22985024750232697,0.47953635454177856,-0.013926282525062561,0.14386962354183197,0.4649338126182556,-0.030997777357697487,0.15632925927639008,0.40350353717803955,-0.05268632620573044,0.18633411824703217,0.48517391085624695,-0.027744637802243233,0.18117645382881165,0.5016376376152039,-0.004546769428998232
A,0.252819687128067,0.7479205131530762,-6.410046466953645e-07,0.3459165096282959,0.659615159034729,-0.022850222885608673,0.40077292919158936,0.4989829361438751,-0.02237621881067753,0.4243018627166748,0.3765782415866852,-0.021092252805829048,0.4358808994293213,0.2899312973022461,-0.008743658661842346,0.35738375782966614,0.4087454676628113,-0.0018735353369265795,0.37520894408226013,0.31879281997680664,-0.03507305309176445,0.3650021255016327,0.4368917942047119,-0.043960344046354294,0.34546732902526855,0.44096529483795166,-0.04847734421491623,0.27981746196746826,0.41333872079849243,-0.006667814217507839,0.30273234844207764,0.32187405228614807,-0.047158192843198776,0.3065434396266937,0.4550866186618805,-0.050677429884672165,0.28625690937042236,0.45128828287124634,-0.045392345637083054,0.2104077786207199,0.44066914916038513,-0.01747279055416584,0.22221718728542328,0.35467857122421265,-0.0607108436524868,0.2466123104095459,0.4767836630344391,-0.037592895328998566,0.23036497831344604,0.47927549481391907,-0.013882452622056007,0.14306528866291046,0.4659537672996521,-0.02976444736123085,0.1559009552001953,0.40496379137039185,-0.05177661404013634,0.18603554368019104,0.4861162304878235,-0.02709217555820942,0.18115422129631042,0.5028225183486938,-0.004148796666413546
B,0.8026094436645508,0.7913593053817749,3.0512035209540045e-07,0.8544746041297913,0.7455308437347412,-0.023623086512088776,0.8867048621177673,0.6696368455886841,-0.030297666788101196,0.8547551035881042,0.6034395098686218,-0.035123806446790695,0.810173511505127,0.5837584137916565,-0.040168315172195435,0.8815513849258423,0.5803965926170349,-0.007577710784971714,0.8888671398162842,0.5023825764656067,-0.019778527319431305,0.8874620795249939,0.45294564962387085,-0.0338374488055706,0.8844425678253174,0.40631115436553955,-0.04640660434961319,0.8442630171775818,0.5669870376586914,-0.01035303995013237,0.8502275347709656,0.47487956285476685,-0.021060893312096596,0.8528980016708374,0.41654127836227417,-0.0364072285592556,0.8547187447547913,0.362602561712265,-0.0489208810031414,0.8092581629753113,0.5762293934822083,-0.016743803396821022,0.8134328722953796,0.4883434474468231,-0.030832769349217415,0.8199343085289001,0.43392354249954224,-0.04549160227179527,0.824193000793457,0.3829948902130127,-0.056270208209753036,0.771353006362915,0.6024744510650635,-0.02552642859518528,0.7748293280601501,0.5382328629493713,-0.03951768949627876,0.7821646332740784,0.4966067671775818,-0.046783238649368286,0.7890381813049316,0.4554745554924011,-0.05258549749851227
B,0.7999445199966431,0.7895984053611755,2.8730013923450315e-07,0.8426289558410645,0.7352782487869263,-0.02513059787452221,0.8626380562782288,0.6519778370857239,-0.03106314316391945,0.8202295899391174,0.5916197896003723,-0.03468766435980797,0.7737852334976196,0.579528272151947,-0.037639472633600235,0.8530629873275757,0.5636667609214783,-0.0027204519137740135,0.848837673664093,0.48600611090660095,-0.011980966664850712,0.840089738368988,0.4392893612384796,-0.02463451400399208,0.8312368392944336,0.3950210213661194,-0.03635219484567642,0.8147305250167847,0.5570585131645203,-0.0034047551453113556,0.8084815740585327,0.4672408103942871,-0.011104492470622063,0.804528534412384,0.409858763217926,-0.024900522083044052,0.8010336756706238,0.3574160039424896,-0.03652162477374077,0.7818942666053772,0.5718212127685547,-0.008305424824357033,0.7748448848724365,0.4880271553993225,-0.019646624103188515,0.7761465907096863,0.43297165632247925,-0.03355887159705162,0.7754150032997131,0.3829173743724823,-0.043963413685560226,0.7490323781967163,0.6025900840759277,-0.01597629114985466,0.7436209917068481,0.5394533276557922,-0.02771403267979622,0.7447385787963867,0.49739202857017517,-0.03460036590695381,0.7460089921951294,0.4562920331954956,-0.04024350643157959
B,0.7883018255233765,0.7107200026512146,3.1254097621058463e-07,0.8336634635925293,0.6590789556503296,-0.021575279533863068,0.8558503985404968,0.577475905418396,-0.024884017184376717,0.8180612325668335,0.5205539464950562,-0.026463473215699196,0.7734575271606445,0.5230462551116943,-0.02742995135486126,0.8433441519737244,0.4884945750236511,0.0017290461109951138,0.8433576226234436,0.4122752845287323,-0.004413881804794073,0.8376120924949646,0.3649192154407501,-0.014939849264919758,0.8312926292419434,0.32148200273513794,-0.02521589584648609,0.8072302341461182,0.4798894226551056,0.00028074588044546545,0.807350754737854,0.39219215512275696,-0.0036548315547406673,0.8076333403587341,0.33641570806503296,-0.014648295007646084,0.8074992895126343,0.2868993282318115,-0.024310626089572906,0.7757842540740967,0.4922144114971161,-0.0050626774318516254,0.7736698389053345,0.4122556447982788,-0.012172676622867584,0.7780594229698181,0.359355628490448,-0.023933133110404015,0.7807671427726746,0.312992662191391,-0.033164359629154205,0.7435542345046997,0.5213068127632141,-0.013240930624306202,0.7402570843696594,0.45914533734321594,-0.020838161930441856,0.7435096502304077,0.418017715215683,-0.02537480555474758,0.7471962571144104,0.3795608878135681,-0.02966075949370861
B,0.7986243367195129,0.7108237147331238,3.1133706102082215e-07,0.8455772399902344,0.6562492251396179,-0.021660620346665382,0.8694861531257629,0.5757672190666199,-0.026018334552645683,0.8319423794746399,0.5170185565948486,-0.028855400159955025,0.7864521145820618,0.5145207643508911,-0.031063474714756012,0.8569383025169373,0.48874911665916443,0.0005499758408404887,0.8575173616409302,0.41015034914016724,-0.0071120429784059525,0.8528364896774292,0.36223334074020386,-0.018501218408346176,0.8475672006607056,0.3186132311820984,-0.029110880568623543,0.8201054930686951,0.480488657951355,-0.0013660177355632186,0.8187639117240906,0.39154326915740967,-0.006747074890881777,0.8185462355613708,0.3346933126449585,-0.018862130120396614,0.8175103068351746,0.2842053174972534,-0.029272599145770073,0.7880401611328125,0.49326542019844055,-0.007109432015568018,0.784956693649292,0.41141653060913086,-0.01562843658030033,0.7889822125434875,0.3599541187286377,-0.027615409344434738,0.7906479835510254,0.31474193930625916,-0.03674813359975815,0.7553784251213074,0.5231207609176636,-0.01557451393455267,0.7514626979827881,0.4613862931728363,-0.024305684491991997,0.7540720701217651,0.4193716049194336,-0.02923056297004223,0.7562744617462158,0.38022351264953613,-0.03354692459106445
B,0.8177264332771301,0.7258016467094421,3.316488346172264e-07,0.8672803044319153,0.6757857799530029,-0.02527713216841221,0.8936423063278198,0.5949965715408325,-0.03159483149647713,0.8601263761520386,0.5329253673553467,-0.03558678179979324,0.8153578042984009,0.5213140845298767,-0.0388331301510334,0.8805668354034424,0.503976047039032,-0.006172421853989363,0.8837513327598572,0.421903133392334,-0.01618364080786705,0.8804590106010437,0.3734661936759949,-0.028398336842656136,0.8760039806365967,0.32933509349823,-0.03906065970659256,0.8427456021308899,0.4939296543598175,-0.006217270623892546,0.844490647315979,0.40145143866539,-0.013458557426929474,0.8445269465446472,0.341985285282135,-0.026010926812887192,0.8438723683357239,0.28954678773880005,-0.036445051431655884,0.8093453645706177,0.5058311223983765,-0.01013332698494196,0.8080835342407227,0.42175570130348206,-0.019794834777712822,0.8136945366859436,0.36836427450180054,-0.03191852569580078,0.8176788687705994,0.32210856676101685,-0.041079241782426834,0.7748613953590393,0.5349183082580566,-0.01696857437491417,0.7700507044792175,0.4743417203426361,-0.02644600160419941,0.7727356553077698,0.43177008628845215,-0.03163590282201767,0.7757209539413452,0.39226701855659485,-0.0360533781349659
B,0.6914315223693848,0.6733173131942749,6.635485760853044e-07,0.6270527839660645,0.6474577784538269,-0.030441056936979294,0.5812601447105408,0.5662851333618164,-0.05044946074485779,0.5988656878471375,0.49824216961860657,-0.06820362061262131,0.6424950361251831,0.503935694694519,-0.08757047355175018,0.6004339456558228,0.4474118947982788,-0.04157669469714165,0.6006918549537659,0.3452613353729248,-0.06713497638702393,0.6044190526008606,0.279438316822052,-0.08853211253881454,0.6105040907859802,0.2180277705192566,-0.10605543851852417,0.6369694471359253,0.4406324326992035,-0.04699760675430298,0.633682370185852,0.3275613784790039,-0.06804665178060532,0.6356539130210876,0.252590537071228,-0.08434585481882095,0.6383163332939148,0.18508493900299072,-0.09753752499818802,0.6728983521461487,0.4561478793621063,-0.05581650510430336,0.6696832776069641,0.35085928440093994,-0.07473921775817871,0.6688039898872375,0.2824136018753052,-0.08855018019676208,0.6686930060386658,0.22119931876659393,-0.09917762875556946,0.7106574177742004,0.4866734445095062,-0.06829994916915894,0.7059879899024963,0.404002845287323,-0.08605032414197922,0.7022517323493958,0.347050279378891,-0.09562867879867554,0.699564516544342,0.29597949981689453,-0.10341908037662506
B,0.6956360340118408,0.684069037437439,6.59509851175244e-07,0.6338135600090027,0.6551306247711182,-0.030245114117860794,0.5912793278694153,0.5730165243148804,-0.05037759989500046,0.6135525703430176,0.5076736807823181,-0.06825220584869385,0.6572851538658142,0.514105498790741,-0.08779378235340118,0.6120655536651611,0.45543229579925537,-0.04252554476261139,0.6141530871391296,0.35240763425827026,-0.06822507828474045,0.618689775466919,0.28671666979789734,-0.08958449959754944,0.6251166462898254,0.22587746381759644,-0.10714476555585861,0.6495140790939331,0.4496918320655823,-0.04818989709019661,0.6483951807022095,0.3354644477367401,-0.06945241242647171,0.6515249013900757,0.26096755266189575,-0.08589114248752594,0.654988706111908,0.1943979263305664,-0.09925910085439682,0.6855941414833069,0.4668276906013489,-0.05715717747807503,0.6843045949935913,0.3596220016479492,-0.07619665563106537,0.6845424175262451,0.29159313440322876,-0.09000202268362045,0.6854093670845032,0.23112286627292633,-0.10074197500944138,0.7229672074317932,0.49921682476997375,-0.0697321966290474,0.7196103930473328,0.41695597767829895,-0.08799262344837189,0.7163258194923401,0.359860897064209,-0.0977955311536789,0.7141502499580383,0.30865663290023804,-0.10573337227106094
